year,quarter,market,internal_class,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,leasing,year_quarter,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent
0.6,q1,chicago suburbs,o,0.27314992041669023,0.5036105571091357,0.7827169100486601,0.1056305463688344,0.20360195146632795,0.19190486177076524,2022qq1,0.5225300437805841,0.718167701863354,0.11177684396621322,0.20979990081910854,0.33864726467250306,0.34493670886075956,0.16771657465752704,0.11658183966947651
0.6,q2,chicago suburbs,a,0.344662426659446,0.6881178442055033,0.9492682494863386,0.3428022403627114,0.2063350447423279,0.34983222511442,2022qq2,0.6502675135031177,0.9208074534161491,0.3648649940982546,0.21082066636745983,0.826099122832054,0.8702531645569621,0.21008684523663132,0.09686535493138339
0.6,q2,chicago suburbs,o,0.2725684276522984,0.4835828680628935,0.7450781994548701,0.10470667530532451,0.2063350447423279,0.6367426999420189,2022qq2,0.5112160045759024,0.7003105590062112,0.11086992181978438,0.21082066636745983,0.27050793117419747,0.2721518987341772,0.1049784713030414,0.09686535493138339
0.6,q3,chicago suburbs,a,0.3434589664063323,0.7084932969694516,0.9866820393639661,0.3385234338586685,0.19903205789813666,0.45326729253278397,2022qq3,0.6572640356772097,0.9378881987577641,0.3623269782698023,0.2034620042643681,0.922362500959968,0.9810126582278482,0.2108052735232076,0.09914287715155047
0.6,q3,chicago suburbs,o,0.2680194865887786,0.4773923176970553,0.7433264172521631,0.09428452616040281,0.19903205789813666,0.28869801754234464,2022qq3,0.5036779131802173,0.6940993788819877,0.09976534402182945,0.2034620042643681,0.27356364521232723,0.2753164556962026,0.10346668934093792,0.09914287715155047
0.6,q4,chicago suburbs,a,0.34551261420307877,0.7092935531487299,0.983094286910759,0.34023288415245495,0.20145458695934976,0.5221684903961215,2022qq4,0.6787908329512111,0.96972049689441,0.3613580060637492,0.2053012985512419,0.7993044682866316,0.8449367088607596,0.21766264275784725,0.10124559636957563
0.6,q4,chicago suburbs,o,0.2680194865887786,0.470749839562167,0.7302669804551566,0.09441387143459169,0.20145458695934976,0.27007808934012656,2022qq4,0.49524175852185176,0.6785714285714286,0.10166611558715614,0.2053012985512419,0.278917985929886,0.2816455696202532,0.0992199094457354,0.10124559636957563
0.8,q1,chicago suburbs,a,0.3466214012376595,0.709223444400244,0.9803206147772828,0.38474773157866043,0.25000832463581174,0.5138327925882977,2023qq1,0.687310453853742,0.982919254658385,0.40771902741726207,0.2523538844352398,0.7479817133831448,0.7879746835443039,0.23692654284631598,0.12260542257312965
0.8,q1,chicago suburbs,o,0.26723511075976414,0.4622062588955361,0.7152173618746984,0.12480020281272612,0.25000832463581174,0.3217459690850101,2023qq1,0.48752416293537715,0.6661490683229814,0.1340717830546911,0.2523538844352398,0.26710589307031146,0.26898734177215194,0.10929527251400092,0.12260542257312965
0.8,q2,chicago suburbs,a,0.3433235585435853,0.7161440118832156,1.0,0.38487219514004145,0.2550046021274147,0.49867322140116704,2023qq2,0.6947229761272244,1.0,0.41038324029478135,0.2583366644658681,0.7506204850243531,0.7943037974683544,0.22794806977338353,0.1162416858823239
0.8,q2,chicago suburbs,o,0.26649638725916813,0.4519763326070229,0.6966914422434082,0.12797693122034326,0.2550046021274147,0.20800076485609603,2023qq2,0.4771449160848721,0.6529503105590063,0.13694441804748705,0.2583366644658681,0.25975629025428776,0.2626582278481013,0.11232595287524898,0.1162416858823239
0.8,q3,chicago suburbs,o,0.2646516734619428,0.44532833786057463,0.687595050239627,0.130468071592057,0.2600583313973339,0.2728704309100554,2023qq3,0.48313501185117136,0.6653726708074534,0.13743239903354418,0.2617314143841425,0.17897274456084372,0.17405063291139242,0.15852862760101635,0.1326824942712213
0.8,q4,chicago suburbs,o,0.2646516734619428,0.4405168100710566,0.6780680907962179,0.131760094581721,0.2675236430317217,0.22612353659589693,2023qq4,0.47963465548038225,0.6638198757763976,0.1397916674808156,0.2709955573664156,0.1672712870867614,0.16139240506329117,0.13146761986117197,0.11614968430224934
1.0,q1,chicago suburbs,o,0.262802593010667,0.44486568093360873,0.6907321619324931,0.1401477320826725,0.26443206362842225,0.28756677070354425,2024qq1,0.4866826476833631,0.6777950310559007,0.1449816323245163,0.26845889964648867,0.15466532648767078,0.14873417721518986,0.14313101769880016,0.06738716646854119
1.0,q2,chicago suburbs,o,0.25289672393235413,0.44667625891030505,0.7166746661507605,0.13654870062983138,0.2752987346849525,0.2075467857539384,2024qq2,0.4873178391126764,0.687888198757764,0.14073919381372665,0.275411779954754,0.16313893774140803,0.16139240506329117,0.1528653080073228,0.10924271819046423
1.0,q3,chicago suburbs,o,0.2534734029804951,0.45060130631624223,0.7233072353389185,0.1296491224665806,0.26617178838013256,0.12965729512342558,2024qq3,0.4920018582455257,0.6956521739130435,0.13287075061540926,0.2661169832462359,0.16177100181812779,0.1582278481012658,0.17857677380050893,0.11502663487753016
1.0,q4,chicago suburbs,o,0.25254730843395107,0.43366539570307217,0.6908415679955332,0.1497764014297892,0.28841853075901996,0.24730326544207448,2024qq4,0.47182491671000615,0.6630434782608696,0.1540554606800719,0.2870025301522001,0.1674716666014428,0.16455696202531647,0.18749639799511172,0.11483952298819122
0.0,q1,dallasft worth,o,0.6594055378572063,0.8288619821107147,0.6312643557009671,0.09670670432404584,0.1531315691549895,0.7666621433241633,2019qq1,0.8434927068595991,0.4767080745341616,0.0977299559164986,0.1588619993286586,0.6262527765509477,0.2943037974683545,0.22528442057434958,0.17012440672108925
0.0,q4,dallasft worth,o,0.6594055378572063,0.7668847625020535,0.5643317465953868,0.10306525909071867,0.17841580893931472,0.8633683275557913,2019qq4,0.8069919273400955,0.4487577639751553,0.10445039358260692,0.1811090737363186,0.42427493364083696,0.18670886075949372,0.2302393412642398,0.2177268644487788
0.2,q1,dallasft worth,o,0.6604764077791152,0.7671398297703986,0.5634838241380409,0.0991660903042833,0.2068412869580639,0.6647086761821345,2020qq1,0.8104178395120128,0.4456521739130435,0.09949156759388138,0.20883902847982186,0.4055557795072076,0.17721518987341778,0.23011268343400018,0.23336196584943358
0.2,q2,dallasft worth,o,0.6587397790664351,0.8197857226444047,0.6222058299028024,0.10960804948503888,0.1967537643379932,0.3141683423594577,2020qq2,0.8599458115253326,0.48369565217391314,0.11066801289561011,0.19857469719103676,0.46657384279359054,0.20886075949367092,0.24071554778884752,0.2341537255661763
0.2,q3,dallasft worth,o,0.6590123518503447,0.911929164275049,0.7214571710547262,0.10983176217770144,0.1901884826827,0.340672456545071,2020qq3,0.9169794350119153,0.5240683229813665,0.11251693310542893,0.1925463431660257,0.7503474274771808,0.3544303797468355,0.23221461345228575,0.24793119323654797
0.2,q4,dallasft worth,o,0.6606030927305565,0.9204037655782378,0.7286413275114304,0.11238046571292515,0.2031705588683426,0.5426061854652668,2020qq4,0.9233539783694739,0.5287267080745343,0.11647034478959173,0.20635901120908118,0.7697080314522278,0.36392405063291144,0.21336118060289352,0.23056772242610765
0.4,q1,dallasft worth,o,0.6606030927305565,0.974543183296847,0.7870289477228702,0.11179264613942388,0.20071624046405714,0.3583727069737605,2021qq1,0.9771022955484983,0.5690993788819876,0.11538095797730409,0.2039825165570781,0.8156546716527132,0.38607594936708867,0.2118930190813064,0.22554376399637052
0.4,q2,dallasft worth,o,0.6645120902461799,0.9709599920560793,0.7781047913151444,0.11554100765327413,0.19925441364186663,0.5015192262617042,2021qq2,0.9692584406287054,0.5605590062111802,0.11882932729188797,0.2018151177955169,0.8381972199328479,0.3955696202531646,0.22065114071507955,0.23480067731647275
0.4,q3,dallasft worth,o,0.665887295161818,0.9746506051896633,0.7802916469732553,0.11031799265392483,0.20433794989799645,0.7479632622346134,2021qq3,0.9588243712953226,0.5512422360248448,0.11490269912040477,0.2080134638802583,0.9254708845034252,0.43987341772151906,0.20769756602735379,0.2322133744335339
0.4,q4,dallasft worth,o,0.6687952476331591,0.9566923404845705,0.757368823758458,0.11239019362260318,0.20656745817605454,0.7984918764880768,2021qq4,0.9420480999252157,0.5395962732919255,0.11550715502637103,0.21172475683321754,0.9039499480808144,0.4303797468354431,0.21879976090246456,0.2224082325198363
0.6,q3,dallasft worth,o,0.6726274752118565,0.967887804109728,0.764475457152443,0.15299657211545162,0.24261206861760506,0.7337659293618386,2022qq3,0.9487669600277544,0.5341614906832298,0.15574174174231425,0.24319294586693366,0.9396863545669905,0.4430379746835444,0.2929507856343693,0.30125211629890336
0.6,q4,dallasft worth,o,0.6726274752118565,0.9586914388878025,0.75469274409014,0.14652143581120658,0.2469069054585039,0.603388805960943,2022qq4,0.9486451377658921,0.5279503105590062,0.15830743069003575,0.2523501366901626,0.8781183510266581,0.4082278481012659,0.20865865375521292,0.25870462027314056
0.8,q1,dallasft worth,o,0.6732130955040057,0.9540475379015105,0.7490243839125441,0.1840992030724532,0.3100264275352625,0.4825347577750089,2023qq1,0.9321445564355803,0.515527950310559,0.1992447112967678,0.31625682717174575,0.9451419148925527,0.43987341772151906,0.2342544866646635,0.3167951320997756
0.8,q2,dallasft worth,o,0.6772621274563105,0.9673840983802099,0.7581273899638296,0.1842117672231396,0.31195215602449977,0.6420596834482674,2023qq2,0.9476389085612752,0.5217391304347827,0.19900893377886114,0.3169849857553866,0.9430068873469899,0.4367088607594937,0.23489935385332764,0.3140351687172447
0.8,q3,dallasft worth,o,0.6783033249242666,1.0,0.7913035031823735,0.19099466044400776,0.3185066760985331,0.37047532105451453,2023qq3,0.9952674688858992,0.5512422360248448,0.20514270767079487,0.3233451212879911,0.8796804873606429,0.4018987341772153,0.2364596234564107,0.32207476250044165
0.8,q4,dallasft worth,o,0.6783033249242666,0.9484192909738071,0.7367850654964088,0.1921788777900619,0.34219931556546784,0.5701403881027868,2023qq4,0.9490805623781007,0.5108695652173914,0.2056448588189577,0.3466158604430245,0.8059372950413279,0.3607594936708861,0.23619450852208093,0.3227115478660905
1.0,q1,dallasft worth,o,0.6605410238622672,0.9411135597530261,0.7510545869526355,0.21827985798827143,0.39581467574563745,0.4284797868272042,2024qq1,0.9387846338693793,0.5100931677018634,0.2318974034512352,0.3931639503411048,0.8178985691254891,0.37025316455696206,0.27069938315239944,0.4312104815929835
1.0,q2,dallasft worth,o,0.6605410238622672,0.9378859944873847,0.7475735134433553,0.21893501986591524,0.4032597242092577,0.6092615437756751,2024qq2,0.9388680015119567,0.5077639751552795,0.23239351798325433,0.4004271863690692,0.7955378630481049,0.35759493670886083,0.2763784105294066,0.4367204100128134
1.0,q3,dallasft worth,o,0.6615683520052154,0.9257586578874645,0.7332168025410012,0.20579362310932897,0.4092932535285523,0.8992838726391236,2024qq3,0.9299376063941946,0.4984472049689442,0.2155682296959131,0.4061119145977994,0.7666882150657737,0.3417721518987342,0.2939942839155286,0.44917670978740115
1.0,q4,dallasft worth,o,0.6632876700536238,0.8818708854005177,0.6830050188199627,0.20917916480221355,0.4128342333832316,0.5833261371066234,2024qq4,0.9001234935587773,0.47515527950310565,0.22046891353967574,0.4083160836884204,0.6473379390216595,0.2816455696202532,0.2660786768943265,0.4504698151007697
0.0,q1,denverboulder,a,0.3529998767771814,0.32009334975517106,0.31588614081789085,0.4281131443340189,0.31242867721396517,0.7063409037638322,2019qq1,0.2949013759802292,0.296583850931677,0.4411720160140624,0.30343236172217225,0.45408499092701565,0.4145569620253165,0.5567645550403493,0.3894907897386228
0.0,q1,denverboulder,o,0.38715394214665794,0.3402464874170434,0.309583874340934,0.2329511075410448,0.31242867721396517,0.4849792131851322,2019qq1,0.3451147276311082,0.36723602484472057,0.24055699285267831,0.30343236172217225,0.2909104497769785,0.25632911392405067,0.28905164184498905,0.3894907897386228
0.0,q2,denverboulder,a,0.3566587273964832,0.32090672417611144,0.31294365766034926,0.43085983067925593,0.2993345085125347,0.6886603915569756,2019qq2,0.29683993249932494,0.297360248447205,0.444552044479567,0.2897562742379225,0.44802476114085094,0.4082278481012659,0.5620007040479217,0.40583728600548014
0.0,q2,denverboulder,o,0.38715394214665794,0.34158042146738565,0.31168235723399196,0.20345814406457863,0.2993345085125347,0.509777821640493,2019qq2,0.337173207838491,0.35403726708074534,0.21050713072104815,0.2897562742379225,0.3473439121555039,0.31012658227848106,0.30742989581278063,0.40583728600548014
0.0,q3,denverboulder,a,0.35835104496734593,0.3003630799164151,0.2770146117357222,0.43331855662878915,0.30658823314778044,0.6948150158522594,2019qq3,0.27787588909668076,0.2701863354037267,0.4484106812902741,0.29465337494697474,0.4220481022647593,0.38291139240506333,0.558360775555946,0.42974685828257253
0.0,q3,denverboulder,o,0.38715394214665794,0.34815544056485237,0.3220258694283972,0.2190925572515803,0.30658823314778044,0.624004145026585,2019qq3,0.3492368656152549,0.3703416149068324,0.22242893925820226,0.29465337494697474,0.31988250286666287,0.28481012658227856,0.36507705497351745,0.42974685828257253
0.0,q4,denverboulder,a,0.35992861310783875,0.34643960061817325,0.3512370414088156,0.44824322277031414,0.3112421544424032,0.7646488446972033,2019qq4,0.31539827966851525,0.32220496894409945,0.4590206060527499,0.30021527613421084,0.5102192081272283,0.46518987341772156,0.6044178767405819,0.4157500151550548
0.0,q4,denverboulder,o,0.38715394214665794,0.3491816606286557,0.3236402690875073,0.205654649244368,0.3112421544424032,0.5418456471052664,2019qq4,0.3470742862884287,0.36645962732919257,0.21622393329577294,0.30021527613421084,0.3397409660764249,0.3006329113924051,0.2641470251467968,0.4157500151550548
0.2,q1,denverboulder,a,0.3620953676412886,0.35443681955094086,0.36171886085962046,0.47006265010815085,0.33180609263054817,0.44783681425099614,2020qq1,0.32054893081614655,0.328416149068323,0.48236731430344115,0.3194524516157271,0.5336506646509056,0.4873417721518988,0.6270897020989398,0.43788530125203234
0.2,q1,denverboulder,o,0.3870825161625462,0.3552104048680318,0.3332059645934913,0.22568948462145527,0.33180609263054817,0.4116097753543628,2020qq1,0.3563523999059538,0.37810559006211186,0.23622654683284647,0.3194524516157271,0.3252041826060577,0.28797468354430383,0.2816825528525427,0.43788530125203234
0.2,q2,denverboulder,a,0.3733145495124714,0.39651010465142444,0.4158152964542064,0.5250015205378772,0.37439057979495055,0.44216392593232257,2020qq2,0.36612554279557885,0.38664596273291935,0.5431340528789147,0.35819985762811424,0.5466341390786839,0.49367088607594944,0.6468526377258257,0.49451004726570685
0.2,q2,denverboulder,o,0.38692090837549614,0.3893560150917117,0.3871278488917405,0.23423478994271082,0.37439057979495055,0.2138593158238857,2020qq2,0.3829417971095832,0.40993788819875776,0.23722652818287984,0.35819985762811424,0.3978083600922864,0.3544303797468355,0.38376555609811736,0.49451004726570685
0.2,q3,denverboulder,a,0.3726382379744115,0.44921172833355155,0.501679707500802,0.5248663641647889,0.36981982587332485,0.24170439545527442,2020qq3,0.3929747551833499,0.423913043478261,0.5398718019715399,0.3534713700914527,0.7433838715381937,0.6803797468354431,0.6757698187332869,0.4969447283493712
0.2,q3,denverboulder,o,0.3874113356093443,0.4490448834122788,0.4803829682399356,0.23322556622294455,0.36981982587332485,0.18947644366588126,2020qq3,0.43046450862958635,0.4759316770186336,0.2383677981223392,0.3534713700914527,0.5185027383729125,0.46835443037974683,0.36293143076925405,0.4969447283493712
0.2,q4,denverboulder,a,0.374888717900882,0.5092670821008195,0.5948675500743248,0.5207699203726953,0.37519141539644657,0.32431440520102145,2020qq4,0.4465706343074661,0.4953416149068324,0.5367450254390947,0.35926845996032897,0.83031415447348,0.759493670886076,0.6600464013818719,0.49572060321613165
0.2,q4,denverboulder,o,0.39017044755833546,0.48474834999017,0.5324548744560332,0.2407353591157884,0.37519141539644657,0.23713376346208412,2020qq4,0.4626752809615272,0.517080745341615,0.24605676319120573,0.35926845996032897,0.5681094678290837,0.5126582278481013,0.36662261235701815,0.49572060321613165
0.4,q1,denverboulder,a,0.374888717900882,0.515317110904482,0.604585102230233,0.5650900521408729,0.431129921374573,0.4114833273707455,2021qq1,0.4734179239642729,0.533385093167702,0.5833177413892674,0.4108845618854184,0.7110630383360438,0.6487341772151899,0.7008689022136287,0.5739247189299217
0.4,q1,denverboulder,o,0.38876960414534373,0.5175515992135657,0.5859820827098787,0.2883991316276497,0.431129921374573,0.3074746178803617,2021qq1,0.4975181240811256,0.5667701863354038,0.288629680827901,0.4108845618854184,0.5823614240304177,0.5253164556962026,0.4891872007524398,0.5739247189299217
0.4,q2,denverboulder,a,0.37762148437043513,0.5442629889487935,0.646426044771185,0.5491143355052599,0.4255935741687425,0.29202390792119515,2021qq2,0.48621902301701236,0.548136645962733,0.5726393169193928,0.4098538259209181,0.8307378644604715,0.759493670886076,0.6552495540888486,0.5403198605071203
0.4,q2,denverboulder,o,0.38976181191357134,0.5314093274520751,0.6061405710395428,0.2900181608579725,0.4255935741687425,0.5442302710304585,2021qq2,0.5212206639939392,0.5970496894409939,0.2931480880114488,0.4098538259209181,0.5347676112555028,0.48101265822784817,0.46059940384906334,0.5403198605071203
0.4,q3,denverboulder,a,0.37762148437043513,0.563055174195046,0.6764694269278525,0.5371941973321441,0.4283375398690826,0.5393123696968949,2021qq3,0.5129907838574804,0.5854037267080746,0.5734811706981254,0.4219625781289941,0.7982513724231297,0.7278481012658229,0.5511648777799873,0.4670745039297909
0.4,q3,denverboulder,o,0.38976181191357134,0.5045463829315517,0.564065108009688,0.2966033327667064,0.4283375398690826,0.5691991216491284,2021qq3,0.49722542526741614,0.5636645962732919,0.3017498847562321,0.4219625781289941,0.49601256535505867,0.4430379746835444,0.4497017420116059,0.4670745039297909
0.4,q4,denverboulder,a,0.37762148437043513,0.5534905860109677,0.6611783603490203,0.5432350016887325,0.4347012235980854,0.6385987096137477,2021qq4,0.5102566111255425,0.5815217391304348,0.5800009067632883,0.4280842015079088,0.7497804211265331,0.6835443037974683,0.5355360758557617,0.4570748984023191
0.4,q4,denverboulder,o,0.38976181191357134,0.501122348106182,0.5587020362783248,0.30075699996364735,0.4347012235980854,0.6518930188376655,2021qq4,0.4969266131552562,0.5628881987577641,0.305706981953409,0.4280842015079088,0.4746019700748937,0.42405063291139244,0.4492108184739608,0.4570748984023191
0.6,q1,denverboulder,a,0.3823491359493694,0.5545932567546564,0.6548629754887436,0.5755537511615212,0.4707289572380835,0.7882754962312333,2022qq1,0.5114329773700974,0.5791925465838509,0.6125772198377061,0.4629714300907301,0.7502288475294324,0.6803797468354431,0.5512456290604022,0.4709060126561407
0.6,q1,denverboulder,o,0.39093339559211643,0.4903899323489671,0.5401549658008097,0.32852716072518245,0.4707289572380835,0.43785112446182506,2022qq1,0.4911729639967641,0.5512422360248448,0.3355135366827848,0.4629714300907301,0.4362415040998355,0.38607594936708867,0.45589625016495944,0.4709060126561407
0.6,q2,denverboulder,a,0.3823491359493694,0.5533108400374643,0.6528291480446585,0.5695325054004985,0.46935674704649316,0.4249398601053528,2022qq2,0.4920401649624286,0.5543478260869565,0.6112446527098194,0.4636876383174263,0.857284472117676,0.7816455696202532,0.5023561490606692,0.4360974458891027
0.6,q2,denverboulder,o,0.38775778802107025,0.4904771121867683,0.5450156206914286,0.3400130505545306,0.46935674704649316,0.3963323916556667,2022qq2,0.4941237644173393,0.5574534161490684,0.3477314571276186,0.4636876383174263,0.41922072083073053,0.37025316455696206,0.4516563285976825,0.4360974458891027
0.6,q3,denverboulder,a,0.38614096158130434,0.6077294764892006,0.7322102448186941,0.5550938396673515,0.46844453488502535,0.5094441223276298,2022qq3,0.5305772151746463,0.6048136645962734,0.5959479627167149,0.4675632310003289,0.9959082561950666,0.9082278481012659,0.47912573870367947,0.39012954956740564
0.6,q3,denverboulder,o,0.38795026389353915,0.5158584338435345,0.5846032849834575,0.3511795873563847,0.46844453488502535,0.39806195334377814,2022qq3,0.49422793699496576,0.5551242236024846,0.36400550704604967,0.4675632310003289,0.5905290225157722,0.5284810126582279,0.39323613263607987,0.39012954956740564
0.6,q4,denverboulder,o,0.38795026389353915,0.5310357181920213,0.6084476276071832,0.34829937302809655,0.46681271361009735,0.4605729018887011,2022qq4,0.48687684351075095,0.5450310559006211,0.366923861463218,0.4700080336097777,0.7372118293943507,0.6677215189873418,0.377383586981463,0.36854845746327947
0.8,q1,denverboulder,o,0.38795026389353915,0.5129204255279592,0.5799875144180261,0.35265289783655085,0.4654460764879501,0.44538927474371154,2023qq1,0.46892134645003963,0.5201863354037267,0.37120954120859484,0.47166347625135246,0.7216652037883203,0.6518987341772152,0.3773409252319471,0.35886539618506
0.8,q2,denverboulder,o,0.3874279184979409,0.5200414588561988,0.5919971357412764,0.34137925533793373,0.4712004022668819,0.49863867951295937,2023qq2,0.4860855657677768,0.5442546583850932,0.36215518888301856,0.4749929941916315,0.6674606324871982,0.6012658227848102,0.3396714484821765,0.355791787233197
0.8,q3,denverboulder,o,0.3900271797182976,0.5588427851712439,0.64866813634616,0.3456004113029735,0.49642347702969347,0.3909833335389398,2023qq3,0.5336851372255554,0.5978260869565217,0.3597149662360939,0.4949942146837076,0.6462065745077828,0.5727848101265823,0.38773449996686987,0.4017686736636319
0.8,q4,denverboulder,o,0.3907749276372646,0.5543800636087032,0.6404480272711911,0.3412789831590608,0.4945773621485654,0.4231689715152786,2023qq4,0.5316629665599124,0.59472049689441,0.35721081900137414,0.4916030003739965,0.6280455994334055,0.5569620253164557,0.3442564250641208,0.39646358529149317
1.0,q1,denverboulder,o,0.3891721784584139,0.5635947161807603,0.6575423190797932,0.34176632154396613,0.5272018346912575,0.31007636224571616,2024qq1,0.5418918952896493,0.6048136645962734,0.35522381914018447,0.520963118157846,0.6294150065719184,0.5537974683544304,0.4088321547026394,0.46625749629084506
1.0,q2,denverboulder,o,0.3882282222174443,0.5541372458242942,0.6442795826057996,0.3454781905887853,0.5475568627029536,0.3785630574505619,2024qq2,0.5431509389656664,0.6071428571428572,0.35209364303970064,0.5372265993449084,0.5578368545889115,0.49050632911392417,0.48104780354120547,0.48385416380036933
1.0,q3,denverboulder,o,0.3859442230227385,0.5737630475465022,0.6790242438342277,0.3337448851069876,0.5775148767578674,0.43470164444060644,2024qq3,0.5592441971363239,0.6312111801242237,0.3437798881999628,0.5720908464720673,0.5947299304909651,0.5253164556962026,0.42614563482360995,0.44826870880487474
1.0,q4,denverboulder,a,0.4059504124429512,0.8044168772173412,0.9964669858427843,0.7170885066532066,0.5847541133730513,0.7137532228815336,2024qq4,0.7598242801381546,0.9021739130434784,0.7845836706292605,0.5998936347519773,0.9600247281856297,0.8607594936708861,0.6140343586742529,0.468573247478075
1.0,q4,denverboulder,o,0.3872354010382905,0.569108200212863,0.6712501950566069,0.3286132922176698,0.5847541133730513,0.33462392519213924,2024qq4,0.5512369100845711,0.6195652173913044,0.3553812159632151,0.5998936347519773,0.6109886242695785,0.5379746835443038,0.35050373496795567,0.468573247478075
0.0,q1,detroit,a,0.14889578131729975,0.20355006550867633,0.3888187371890788,0.15485706823577766,0.0029070611138584798,0.17122105574814028,2019qq1,0.19853597348287777,0.30124223602484473,0.15623496505291715,0.0,0.23977453920803307,0.3006329113924051,0.30042776423708684,0.12898503898871527
0.0,q1,detroit,o,0.28248495344585356,0.35360224744148677,0.4750065587018757,0.0,0.0029070611138584798,0.2115517943277285,2019qq1,0.38360661831606335,0.657608695652174,0.0,0.0,0.1516487467747284,0.18354430379746836,0.10628210669987473,0.12898503898871527
0.0,q2,detroit,a,0.14889578131729975,0.2024195076419839,0.38585617287427487,0.1536944257219402,0.0070447714788267925,0.09861153945793909,2019qq2,0.19211513667979563,0.2888198757763976,0.16038072239041617,0.008191439344124734,0.27043790132912526,0.3417721518987342,0.2473640330036014,0.10550976458139981
0.0,q2,detroit,o,0.28248495344585356,0.35022369208307164,0.4685596569550598,0.007144734310589694,0.0070447714788267925,0.14096359531710687,2019qq2,0.3874088927490315,0.6653726708074534,0.00922045458451931,0.008191439344124734,0.1060696161393488,0.12341772151898736,0.09041436948017527,0.10550976458139981
0.0,q3,detroit,a,0.15003942880671697,0.19241589274108614,0.35738973558993303,0.14533680421731052,0.0038624726693811656,0.27402696734557924,2019qq3,0.18248521259660921,0.26940993788819884,0.15232825771470815,0.003965220359985791,0.2601491047213945,0.3259493670886076,0.2403941650673428,0.10588150977869669
0.0,q3,detroit,o,0.28248495344585356,0.3212377208697064,0.4132491204698011,0.006642101757068145,0.0038624726693811656,0.28813054366464763,2019qq3,0.3582777438122697,0.6079192546583851,0.007345799326930016,0.003965220359985791,0.08358621071156502,0.0949367088607595,0.012492444316553422,0.10588150977869669
0.0,q4,detroit,a,0.15003942880671697,0.18874456602901876,0.34779986432974247,0.14646662529003326,0.006258133594086645,0.19243100874649954,2019qq4,0.1819571517925596,0.26863354037267084,0.1530126828987463,0.006521536063525472,0.23843161394370718,0.2974683544303798,0.2457573406324625,0.10555601743056055
0.0,q4,detroit,o,0.28248495344585356,0.3366479626024124,0.44265468197079416,0.01441867057441557,0.006258133594086645,0.28607715177458953,2019qq4,0.3758290236633458,0.642080745341615,0.014969473626453069,0.006521536063525472,0.0832216435769244,0.0949367088607595,0.0013132223068369438,0.10555601743056055
0.2,q1,detroit,a,0.15003942880671697,0.18985449089971937,0.35069909757238404,0.15023417483935383,0.00144162058103263,0.07642577811771382,2020qq1,0.17986107923677835,0.2639751552795031,0.16306339460466954,0.0030165105141572958,0.25846014963435887,0.32278481012658233,0.205183583242568,0.06441572548140038
0.2,q1,detroit,o,0.2832655448413576,0.34016690920934445,0.448105852187989,0.004155935502460891,0.00144162058103263,0.5839713302327877,2020qq1,0.36319283576638506,0.6164596273291926,0.0028670431799470604,0.0030165105141572958,0.18247541378664026,0.2246835443037975,0.035781445442757256,0.06441572548140038
0.2,q2,detroit,a,0.15003942880671697,0.20859689632827366,0.399656132222176,0.13034531310999506,0.0,0.19420436461430282,2020qq2,0.21363103847833298,0.329192546583851,0.1445601176593676,0.00452557896120568,0.1838689488549679,0.2246835443037975,0.1310123522541942,0.0013082288607779618
0.2,q2,detroit,o,0.2832655448413576,0.35038862573734725,0.46757982970199075,0.013649135747655578,0.0,0.1539723171438793,2020qq2,0.376022825084382,0.641304347826087,0.011832784334866838,0.00452557896120568,0.17514258282426834,0.21518987341772156,0.028632560398547034,0.0013082288607779618
0.2,q3,detroit,a,0.15003942880671697,0.2226255960872542,0.4363004983555492,0.13204148421461484,0.006190426568718496,0.024067677428109696,2020qq3,0.22639802138165574,0.3532608695652174,0.14392357237284803,0.009474087418770302,0.20270020958932203,0.25000000000000006,0.1424396908693495,0.01886448289083579
0.2,q3,detroit,o,0.2832655448413576,0.3637006003724017,0.49294123420751673,0.023630472072006737,0.006190426568718496,0.11285760106586398,2020qq3,0.388642349312986,0.6653726708074534,0.02095010809832075,0.009474087418770302,0.18999891424315835,0.23417721518987344,0.07003348375809679,0.01886448289083579
0.2,q4,detroit,a,0.1544314198475073,0.23492399108341822,0.4585646987948857,0.12803195735154657,0.00530665734493955,0.11442308878498908,2020qq4,0.2384764693966061,0.3726708074534162,0.1366375355457405,0.00861740946384822,0.21391999119624805,0.2626582278481013,0.17254325198975393,0.03668422272465068
0.2,q4,detroit,o,0.2843052243771914,0.37657150670998063,0.5156393326198808,0.02899444197133032,0.00530665734493955,0.12173609997409358,2020qq4,0.39771389260384066,0.6770186335403727,0.027181071510167933,0.00861740946384822,0.2230429968536591,0.2753164556962026,0.08485429353267417,0.03668422272465068
0.4,q1,detroit,a,0.15792474308790894,0.22946953913879525,0.4369490198191227,0.11733753736935908,0.009858230135393617,0.12215800446577268,2021qq1,0.2349141912286098,0.3633540372670808,0.12089076816162832,0.012035352974298865,0.19823301165702678,0.2405063291139241,0.2185607149887983,0.06966725128979706
0.4,q1,detroit,o,0.2845529384233992,0.3950193163936581,0.5502604193043593,0.04335761810704299,0.009858230135393617,0.05544589876759477,2021qq1,0.4139723084342467,0.704192546583851,0.042361381898355054,0.012035352974298865,0.25097078137123735,0.31012658227848106,0.08228618157909909,0.06966725128979706
